,dataset,challenge,balance_class,process_approach,imputation,patient_group,drug_group,train_test_rate,remove_low_DAS,random_state,model_id,MAE,MSE,RMSE,R2,Pearson_Correlation,Accuracy,F1-Score
997,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,1.0893373834871194,1.759093671394011,1.3263082867093952,0.3191022043523799,0.5975907798817253,0.6451612903225806,0.5163120567375886
998,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,0.9734150022283662,1.4195369273875706,1.1914432119860228,-0.1642654005028658,0.2386244145118234,0.6333333333333333,0.4599018003273323
999,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,1.0255589916550054,1.7064154881680114,1.306298391703829,-0.3418405677816662,0.2513619248778945,0.7,0.6
1000,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,1.0895820082270455,1.7799858133869018,1.3341610897440015,0.0605767322242458,0.4376920007626636,0.6666666666666666,0.4
1001,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,1.2628841552494992,2.20077114085234,1.4834996261719584,0.2222380117929236,0.5282228852638285,0.7666666666666667,0.5424836601307189
1002,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,0.8464846243046273,1.040225509299766,1.0199144617563602,-0.1154240101445207,0.5210117971105479,0.8666666666666667,0.6296296296296297
1003,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,0.8718593352617545,1.3127051789140711,1.1457334676590674,-0.1448852979040664,0.4216176613030093,0.7,0.4990723562152134
1004,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,0.9581515901327632,1.3975131573222332,1.1821646066949532,0.137572300029255,0.457696177287839,0.7419354838709677,0.5230769230769231
1005,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,0.7381695954428299,0.868635608381686,0.9320062276517715,0.2152129093108422,0.4752200743431414,0.7419354838709677,0.5866666666666667
1006,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,0.7979689201999326,1.0142397701359362,1.0070947175593448,-0.0371327305813431,0.3002402075585594,0.8064516129032258,0.5694444444444444
1007,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,1.2437295294825743,2.104329708261635,1.450630796674893,-0.1602003937469378,0.2443483200408196,0.6129032258064516,0.4464285714285714
1008,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,0.9139617334170962,1.444418165025367,1.2018394922057465,0.1806124325455754,0.4515084540333455,0.7666666666666667,0.4339622641509433
1009,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,0.8252832146463355,1.2251862095472592,1.1068812987611902,0.2331149709547993,0.5277910029004783,0.9333333333333332,0.8557692307692306
1010,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,1.1397833593173978,1.9391191756659156,1.3925225943107409,-0.0531196636773534,0.3586678298273119,0.7333333333333333,0.5833333333333333
1011,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,1.187126022096399,2.449856074142788,1.5652016081459883,-0.4458719173052665,0.2423296466281542,0.6666666666666666,0.4791666666666666
1012,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,0.9709094158185468,1.4165859827038263,1.1902041768973195,-0.4322495037429397,0.1364101956489208,0.7,0.55810147299509
1013,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,1.057580288650216,1.4870782089958026,1.2194581620522298,-0.0973366444576768,0.2874436367804892,0.7666666666666667,0.5424836601307189
1014,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,1.0292005148175865,1.3111393380659548,1.1450499281978732,0.0076882014690272,0.3027982937780888,0.6451612903225806,0.392156862745098
1015,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.9160340071965936,1.8572177547102864,1.3627977673559222,0.0596498763764482,0.4957452046325415,0.8709677419354839,0.4655172413793103
1016,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.918067880452361,1.2423764308515135,1.1146194107638328,0.0263097682580797,0.2212030172701393,0.7096774193548387,0.4150943396226415
1017,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.7774608568813236,0.8903201281794193,0.9435677655470324,0.0945927791599249,0.4160192223951941,0.9032258064516128,0.4745762711864406
1018,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,1.0495966348218062,1.6867765803988803,1.2987596314941732,0.0114233154972696,0.1186438336011392,0.7333333333333333,0.423076923076923
1019,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.9472602952164996,1.506993460166249,1.227596619483065,0.0578608473221906,0.3370855274657304,0.7666666666666667,0.4339622641509434
1020,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.8960997839024011,1.3507498712259844,1.1622176522605328,0.0895772383367977,0.6006364211159124,0.8,0.4444444444444445
1021,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.8195436043574316,0.9349930155582754,0.966950368715104,0.1198943442956506,0.4713923619439328,0.7666666666666667,0.4339622641509434
1022,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,1.2259496704571249,2.133574077072121,1.4606758973407212,0.0713761086245595,0.5655969058442268,0.6666666666666666,0.4
1023,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.9195679791860876,1.5405720421254765,1.2411978255401015,0.1366817363071807,0.6990214113789123,0.7333333333333333,0.423076923076923
1024,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.9150268103853928,1.469561710830314,1.2122548044162638,0.0555754528305237,0.3626998033388734,0.7419354838709677,0.4259259259259259
1025,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.7097134686679774,0.8748295618670874,0.9353232392425024,0.1033618046904431,0.4570566483069916,0.8709677419354839,0.4655172413793103
1026,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.7664553643768448,0.8455169589565888,0.9195199611517896,0.0337339824398642,0.3034918555301448,0.8387096774193549,0.4561403508771929
1027,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,1.2411088345291053,2.364586649730396,1.5377212522854706,0.0847321756644577,0.6987076067363326,0.6129032258064516,0.38
1028,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.93359095137366,1.1834103273798633,1.087846646995735,0.0293991849146395,0.2593869374576868,0.7333333333333333,0.423076923076923
1029,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.9216575349809764,1.1785830377779452,1.0856256434784253,0.0732207111600655,0.3910841652484281,0.6666666666666666,0.4
1030,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,1.0214464743928042,1.7530627463628652,1.324032758795214,0.0747859216526385,0.5246347860584076,0.7333333333333333,0.423076923076923
1031,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,1.3719258310382896,2.6926230602061865,1.6409214058589725,0.0484154276999869,0.4747896466170756,0.8,0.4444444444444445
1032,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.7670376564334759,1.036430927604181,1.0180525171149968,-0.1113551159539143,0.4320181223156688,0.9333333333333332,0.4827586206896552
1033,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.8646986453071686,1.1191774707474582,1.057911844506648,0.023901289805075,0.2635866211007814,0.6666666666666666,0.4
1034,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.9623606384322564,1.551061545062986,1.245416213586039,0.0428151364350238,0.3222597439847161,0.7741935483870968,0.4363636363636363
1035,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.8136794562072708,1.0171959307950478,1.0085613173203936,0.0809929647292063,0.4461030261770262,0.7419354838709677,0.4259259259259259
1036,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.8342130630461717,1.0020171669389524,1.001008075361509,-0.0246342443241918,0.3901838484566569,0.8064516129032258,0.4464285714285714
1037,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,1.2264488517958925,2.1439061055020225,1.464208354539074,-0.182020430541131,0.3445541082767667,0.5806451612903226,0.3673469387755102
1038,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.8936023648499868,1.6085769334897406,1.2682968633130576,0.0874886701716958,0.630764567070141,0.8333333333333334,0.4545454545454545
1039,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.90376870551253,1.4954007645605774,1.2228657998981645,0.0639786427338023,0.5784426502267008,0.8333333333333334,0.4545454545454545
1040,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,1.1221895305338931,1.809523459446664,1.3451852881468276,0.0172627031165675,0.2458743789678088,0.7333333333333333,0.423076923076923
1041,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,1.082810809724982,1.5990823912723189,1.2645482953498923,0.056243202447312,0.4528576166105811,0.7333333333333333,0.423076923076923
1042,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.7900224198312217,1.096748765780088,1.0472577360803252,-0.1088757722429281,0.1151364031437664,0.7666666666666667,0.4339622641509434
1043,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.94374551088625,1.358381911463441,1.1654964227587492,-0.0023697742325703,0.1515522326940237,0.8,0.4444444444444445
1044,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,3.797304878035942,85.08243166430363,9.22401385863571,-63.39308038208421,-0.1228795044181085,0.5806451612903226,0.5507246376811594
1045,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.800532745136871,13.07708175547246,3.6162247932716327,-5.621213594478089,-0.1994297057386167,0.5161290322580645,0.3404255319148936
1046,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.005975206616625,8.72738489049034,2.9542147671573136,-5.83993128451268,0.0888988266278642,0.5806451612903226,0.5067319461444308
1047,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,3.757716376511054,25.174139372122177,5.017383717847597,-24.600732640474,-0.0305257607223518,0.5161290322580645,0.4599303135888501
1048,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.9780492962040985,18.14971172269431,4.260247847566419,-9.637082615445468,-0.0242234342390884,0.6666666666666666,0.5738636363636364
1049,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.619512238994169,13.372983832132592,3.6569090543972496,-7.36049524394719,0.4541272340062486,0.6333333333333333,0.5485636114911081
1050,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.382780203604536,9.67971714440016,3.1112243802722044,-5.524253677496047,-0.3303833936061169,0.5666666666666667,0.4222222222222222
1051,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,1.8254193640025336,4.610079995797747,2.147109684156296,-3.339452177756078,-0.0234297013576538,0.5,0.4223363286264441
1052,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,3.6113491109515,20.00884239530524,4.473124455602061,-7.708715242989971,0.1278792661649266,0.4666666666666667,0.4
1053,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.606094259835081,26.98047408958457,5.194273201284716,-14.119537034109118,0.055085653760746,0.6666666666666666,0.4791666666666666
1054,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,3.6716322805413566,120.16878587228706,10.962152428801884,-76.22734632029675,0.3416570851847434,0.6129032258064516,0.5772727272727273
1055,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,3.3089603136972947,23.871582498595,4.88585534974123,-23.46667737775344,0.1854617769462768,0.6129032258064516,0.5303030303030303
1056,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,1.844466589777687,6.435993134772274,2.5369259222082685,-6.355123264535341,0.2204649296984155,0.6774193548387096,0.5386904761904762
1057,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,6.539256676953269,234.2547918469001,15.30538440702814,-89.67372248690214,-0.0904185826822914,0.4838709677419355,0.4789915966386554
1058,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,3.133687770614113,15.910565588492648,3.9888050326498345,-12.04941115635799,-0.2257903071424523,0.5666666666666667,0.4993581514762515
1059,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,4.779849243209506,83.89328329170567,9.15932766592099,-64.96952012318285,-0.1482865111406288,0.4333333333333333,0.4171428571428571
1060,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.237879454690805,8.747756091561751,2.9576605774770286,-3.616803994411359,0.2209485072929152,0.6666666666666666,0.5341614906832298
1061,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.116615581494999,6.843837133271663,2.616072845559096,-1.4186414829473275,0.007606168971865,0.6333333333333333,0.5485636114911081
1062,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.543697053817354,11.689247250307195,3.418954116437832,-11.534269662628622,-0.0565333426681057,0.5333333333333333,0.3478260869565217
1063,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.829597691658627,17.61483767780064,4.1970034164628265,-14.362907838120652,0.2704196575547254,0.6,0.592760180995475
1064,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.628099889639405,11.459819422229886,3.385235504692382,-6.072037679653091,-0.191859448709332,0.4516129032258064,0.3879210220673635
1065,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.7555009653544125,19.390237913039535,4.403434785827938,-16.51851783729586,0.196282180910673,0.6129032258064516,0.5571428571428572
1066,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.2316252240957524,21.892276754827293,4.678918331711646,-21.386419304316345,0.0936654866879147,0.5483870967741935,0.4103260869565217
1067,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.6323566126132567,25.806154638622203,5.079975850200688,-13.227956130295397,0.3923934747228401,0.6451612903225806,0.5542483660130719
1068,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,1.956224122295644,12.375258584042836,3.517848573211024,-6.020219818144053,0.6422624524834073,0.6333333333333333,0.3877551020408163
1069,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,3.435626064871543,19.23712970962505,4.386015242748828,-11.041162936010869,-0.1986498652611501,0.4333333333333333,0.3772893772893773
1070,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.221331873056441,10.768999543991464,3.281615386359508,-4.84855501416782,0.1346960556080669,0.6,0.55
1071,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,4.4727437622717074,46.36520088261249,6.809199724094785,-26.364114408167264,0.2029206613248061,0.5333333333333333,0.475
1072,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,6.016212958551237,324.0986325943094,18.00273958580497,-326.6822666358514,-0.0034929139693551,0.5,0.3844049247606019
1073,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,2.084774866167223,7.452057884668246,2.7298457620657337,-4.498981925764544,0.0476442656885815,0.6,0.4409937888198758
1074,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.0362793163188977,1.6973904939027364,1.3028393968186318,-0.2846389128241322,0.2138713256058652,0.6129032258064516,0.3799999999999999
1075,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.028880244426402,2.0264398848043497,1.4235307811228914,-0.0260310032889607,0.2351160000204539,0.7419354838709677,0.4259259259259259
1076,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.135580292214187,1.9078632424094828,1.3812542280150613,-0.4952535773399626,0.1055178651654994,0.6451612903225806,0.4646781789638932
1077,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.0432576087837937,1.4980785592025403,1.2239601951054375,-0.523464540402188,-0.1815384339894631,0.8709677419354839,0.4655172413793103
1078,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.139463887206423,2.0218688666013622,1.421924353332962,-0.184965717375213,0.0635227744423906,0.6666666666666666,0.4
1079,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.9884238818028191,1.632225491647712,1.2775858059824052,-0.0204314632596018,0.2087698019901031,0.7666666666666667,0.5424836601307189
1080,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.9849274462584052,1.609397239119827,1.2686202107486018,-0.084754409580446,0.002929416419217,0.8,0.4444444444444445
1081,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.8246867232623101,1.062913148975898,1.0309767936165672,-0.0005164299303817,0.2707334503929762,0.6666666666666666,0.3999999999999999
1082,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.2861810931389608,2.5543773650634103,1.598241960737926,-0.1117757167548982,0.0620436780580837,0.6333333333333333,0.4599018003273322
1083,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.1304110791661564,2.025346833913059,1.4231468068730853,-0.1349802957719503,0.091483730040562,0.7333333333333333,0.423076923076923
1084,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.9038040349262944,1.5150461109460915,1.2308720936580255,0.0263445714962874,0.3929715445044737,0.6129032258064516,0.4464285714285714
1085,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.9244649761702968,1.327490535720057,1.1521677550253075,-0.3605835583541785,0.0375372248003641,0.935483870967742,0.8154761904761905
1086,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.8603587859947548,1.1546956510602044,1.074567657739709,-0.319598804524082,-0.0248362062871147,0.7419354838709677,0.4259259259259259
1087,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.279574870902335,2.4162303422548064,1.5544228325184903,0.0647422928226255,0.3772423403695183,0.5806451612903226,0.4283687943262411
1088,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.0552030728790804,1.4952822923026987,1.2228173585219906,-0.2263896791445232,-0.0365143223045849,0.7333333333333333,0.52
1089,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.979963289832866,1.4246664600723846,1.193593925953205,-0.1202870959260797,0.2378615059520782,0.6666666666666666,0.5341614906832298
1090,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.090073836437817,2.1517113979976923,1.4668712956485623,-0.135608911944715,0.0239876393756285,0.7,0.411764705882353
1091,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.315472716909286,2.745764726107888,1.6570349200025591,0.029634934371482,0.2335328604140228,0.8,0.4444444444444445
1092,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.8840754563275924,1.390956683588068,1.1793882666823796,-0.4915097429109694,-0.1417802735073694,0.9,0.4736842105263158
1093,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.9309059885566604,1.362003382071214,1.1670490058567438,-0.1878810816598606,0.0634353840246144,0.7,0.55810147299509
1094,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.9197519132305084,1.5500663885008126,1.2450166217769194,0.0434292634509514,0.2744427413790811,0.7741935483870968,0.4363636363636363
1095,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.9016308265744551,1.3738955521613003,1.1721329072086069,-0.2412748025610112,0.2997028160708301,0.7741935483870968,0.6131907308377896
1096,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.843552710643345,0.9839504618119688,0.99194277143995,-0.0061597457167816,0.2903596972578642,0.7741935483870968,0.4363636363636364
1097,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.2257081712511195,2.0079812573361417,1.4170325533791177,-0.1070796730434278,0.4092307486625839,0.5806451612903226,0.3673469387755102
1098,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.9698824627345448,1.727849636112135,1.314476943925657,0.0198278140346765,0.3093987018393328,0.8666666666666667,0.6296296296296297
1099,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.093219892178269,1.887079190771019,1.3737100097076598,-0.1811859852387642,0.1908300725538812,0.7,0.4117647058823529
1100,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.0754089230742865,1.7815892907932558,1.334761885428729,0.0324335201898818,0.3234738012605463,0.7666666666666667,0.6103896103896105
1101,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.2141001954413235,2.0687243334037926,1.4383060638834115,-0.2209331192491377,0.101765960410045,0.5333333333333333,0.4444444444444444
1102,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,0.7868478549352399,1.20871526093109,1.0994158726028518,-0.2220803070003405,0.2581070150153232,0.7666666666666667,0.5424836601307189
1103,validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.007079700010285,1.4415682947420123,1.2006532783206034,-0.0637542166507805,0.1914813437751841,0.8,0.4444444444444445
1104,test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.9706029330822968,1.4490913901871936,1.2037821190677296,-0.0407134744020427,0.2491680693999055,0.7294117647058823,0.4936544936544936
1105,test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.9976898083237706,1.4588312587933343,1.207820871981162,-0.0477084869774793,0.2157670182131466,0.7176470588235294,0.455128205128205
1106,test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.0774083485686865,1.7261790072819967,1.3138413173903447,-0.2397132191063873,0.1350508903129786,0.6705882352941176,0.4852941176470587
1107,test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.0257772313879847,1.4902093913308907,1.2207413285913158,-0.0702437429002884,0.2122705168589795,0.7294117647058823,0.4936544936544936
1108,test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.0687750093003443,1.7121411038052816,1.3084880984576366,-0.2296314289587795,0.2390566550746461,0.7529411764705882,0.6372688477951636
1109,test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.0687750093003443,1.7121411038052816,1.3084880984576366,-0.2296314289587795,0.2390566550746461,0.7529411764705882,0.6372688477951636
1110,test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Lasso,1.0350727693658193,1.5741319494253785,1.25464415250914,-0.1305155363887165,0.0255913874443489,0.7058823529411765,0.4137931034482758
1111,test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Lasso,0.9920786683737364,1.4437716362220503,1.2015704874130566,-0.0368929150711965,,0.7058823529411765,0.4137931034482758
1112,test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Ridge,1.0610492429094056,1.6893632036842434,1.2997550552639692,-0.2132727177449298,0.2344951808505519,0.7294117647058823,0.6173419455862204
1113,test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Ridge,0.9790631528665412,1.3911165170642548,1.1794560259137492,0.0009231208081442,0.2074263388171114,0.7058823529411765,0.4137931034482758
1114,test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,1.822544859774606,7.586276458428641,2.7543195999064163,-4.448338306534138,-0.0671048381239815,0.5764705882352941,0.5013037809647979
1115,test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,1.042162698190025,1.6282966496644646,1.2760472756385104,-0.1694157284383586,0.0117867054838066,0.6588235294117647,0.3971631205673759
1116,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.9244255514419734,1.3872416171518065,1.177812216421534,-0.0091359726420916,0.4281083968285764,0.3870967741935484,0.3414781297134238
1117,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,1.052804898007855,1.7063537678787457,1.3062747673742865,-0.2868643931117129,0.2893990995107223,0.4193548387096774,0.4139433551198257
